ClassID,GenType,PosX,PosY,PosZ,Direction,Name
1,1,1347.1948,-68.64409,-117.8764,-76,그리나스 숲길
2,2,-1203.8142,60.8488,-1055.9939,180,네프리타스 벼랑
3,3,1291.2762,-68.64408,887.99225,0,살비야스 숲
4,4,-980.78345,60.8488,-1026.7244,0,나무뿌리 수정
5,4,-993.2418,60.8488,-818.3947,0,나무뿌리 수정
6,4,-702.0451,60.8488,-975.10815,0,나무뿌리 수정
7,4,-723.5587,60.8488,-753.0212,0,나무뿌리 수정
8,4,-1231.7931,0.32347107,-297.93933,0,나무뿌리 수정
9,4,-82.76709,-29.616962,-909.9945,0,나무뿌리 수정
10,4,14.595799,-29.616962,-707.85376,0,나무뿌리 수정
11,4,165.3728,-29.616962,-847.8319,0,나무뿌리 수정
12,4,-893.4783,-39.26967,160.91284,0,나무뿌리 수정
13,4,-457.877,0.32347107,-439.58746,0,나무뿌리 수정
14,4,-1543.2329,-39.26967,670.41516,0,나무뿌리 수정
15,4,-1436.6495,-39.26967,823.53174,0,나무뿌리 수정
16,4,-764.419,-39.26967,404.4103,0,나무뿌리 수정
17,4,-571.32776,-98.535416,909.30035,0,나무뿌리 수정
18,4,-320.9069,-98.535416,957.5587,0,나무뿌리 수정
19,4,82.45672,-68.64408,1004.5923,0,나무뿌리 수정
20,4,472.69046,-68.64409,1028.4829,0,나무뿌리 수정
21,4,-60.22777,0.32347107,258.59952,0,나무뿌리 수정
22,4,-113.89394,0.32347107,-138.77194,0,나무뿌리 수정
23,4,278.99988,0.32347107,-42.58488,0,나무뿌리 수정
24,4,446.40924,-29.616962,473.50116,0,나무뿌리 수정
25,4,916.4279,-68.64409,920.6755,0,나무뿌리 수정
26,4,1020.6411,-68.64408,652.61206,0,나무뿌리 수정
27,4,684.3441,-29.616962,-267.74335,0,나무뿌리 수정
28,4,910.0633,-29.616962,-326.27554,0,나무뿌리 수정
29,4,1097.3652,-68.64409,114.08388,0,나무뿌리 수정
30,4,1373.9105,-68.64408,236.55115,0,나무뿌리 수정
31,4,1843.1223,-68.64408,414.57922,0,나무뿌리 수정
32,5,1346.9017,-68.64409,-118.04553,0,FieldCantGen
33,5,-1206.8846,60.8488,-1050.2755,0,FieldCantGen
34,5,1294.5955,-68.64408,890.01526,0,FieldCantGen
35,6,1007.3148,-68.64408,842.07117,-83,UnVisibleName
36,7,1866.5005,-68.64408,299.74728,-8,UnVisibleName
37,8,-19.269386,0.32347107,109.86858,-91,UnVisibleName
38,9,-1546.0875,-39.26967,854.12195,0,
39,9,-1109.044,60.8488,-789.1283,0,
40,9,1771.0167,-68.64408,554.68945,0,
41,9,866.56665,-68.64408,1083.9775,0,
42,10,536.7616,-29.616962,-200.59615,0,
43,10,-707.0358,-98.535416,1107.5471,0,
44,10,-1391.8561,0.32347107,-217.14247,0,
45,10,-348.00888,0.32347107,139.89453,0,
46,11,-1061.6675,60.8488,-675.8986,-11,순례자 (남) 1 - 신규머리1
47,12,-1124.6769,-39.2697,563.87897,-67,순례자(여)_03
48,13,-388.73145,7.5065145,-922.51953,-70,평범한 노인
49,14,529.16907,-68.6441,1118.8126,-55,순례자 (남) 2 - 신규머리2
50,15,570.53326,-68.6441,1111.1539,-102,순례자(여)
51,16,538.6522,-68.6441,1085.9722,0,수도사1
52,17,507.80902,-68.6441,1087.1694,-18,평범한 노인
53,18,-502.58487,-98.5354,821.09845,-98,낡은 우물
54,19,-487.90826,-98.5354,828.1142,-158,유적지대 밧줄
55,20,538.6798,-68.6441,1084.8917,0,카펫
56,21,550.9195,-68.6441,1129.8588,0,물통
57,22,530.08405,-68.6441,1062.2672,0,모닥불
58,23,-1589.2522,-39.2697,797.839,0,샤울레이 변색된 풀
59,23,-1449.6603,-39.2697,574.98303,0,샤울레이 변색된 풀
60,23,-1338.1815,-39.2697,677.3684,0,샤울레이 변색된 풀
61,23,-1318.2472,-39.2697,828.27167,0,샤울레이 변색된 풀
62,23,-784.37164,-39.2697,278.98285,0,샤울레이 변색된 풀
63,23,-917.66705,-39.2697,270.4237,0,샤울레이 변색된 풀
64,23,-1024.9236,-39.2697,218.52606,0,샤울레이 변색된 풀
65,23,-954.457,-39.2697,48.903637,0,샤울레이 변색된 풀
66,23,-786.4518,-39.2697,35.495148,0,샤울레이 변색된 풀
67,23,-707.4807,-39.2697,162.29277,0,샤울레이 변색된 풀
68,24,-101.13437,-29.617,-710.4707,-18,나뭇가지
69,24,-180.81174,-29.617,-820.9305,-18,나뭇가지
70,24,26.56516,-29.617,-847.5117,-18,나뭇가지
71,24,51.22347,-29.617,-605.06415,-18,나뭇가지
72,24,170.74753,-29.617,-719.71136,-18,나뭇가지
73,24,209.6185,-29.617,-959.48126,-18,나뭇가지
74,24,42.50147,-29.617,-1003.3074,-18,나뭇가지
75,25,-342.4163,0.3235,-109.52698,-164,나무토막
76,25,-321.4212,0.3235,260.82553,-168,나무토막
77,25,-409.06622,0.3235,135.4124,0,나무토막
78,25,68.590836,0.3235,-241.12015,-108,나무토막
79,25,350.0877,0.3235,171.44131,-127,나무토막
80,25,127.20336,0.3235,429.97983,143,나무토막
81,25,264.27148,0.3235,-141.2415,-102,나무토막
82,25,221.65411,0.3235,465.3391,-163,나무토막
83,25,-301.8069,0.3235,358.25668,-102,나무토막
84,25,-351.6884,0.3235,-208.51283,-89,나무토막
85,26,-1061.6675,60.8488,-675.8986,0,몬젠X
86,26,-1124.6769,-39.2697,563.87897,0,몬젠X
87,27,-388.73145,7.5065145,-922.51953,0,몬젠X
88,28,535.93756,-68.6441,1093.6367,0,몬젠X
100,100,-128.60738,0.3235,19.41961,0,갈색 티니
101,100,-81.37822,0.32347107,168.84627,0,갈색 티니
102,100,144.60634,0.3235,305.07562,0,갈색 티니
103,100,85.08118,0.32347107,84.213326,0,갈색 티니
104,100,14.197405,0.3235,-71.477516,0,갈색 티니
105,100,159.81282,0.32347107,-202.40807,0,갈색 티니
106,100,337.24475,0.32347107,141.90956,0,갈색 티니
107,100,-368.15305,0.2556157,-356.50647,0,갈색 티니
108,100,-581.3191,35.00643,-575.57416,0,갈색 티니
109,100,-590.0895,-9.179468,-291.65894,0,갈색 티니
110,100,-792.6019,-39.26967,140.67891,0,갈색 티니
111,100,-985.45123,-39.26967,128.14832,0,갈색 티니
112,100,-1176.8002,0.3235,-235.09857,0,갈색 티니
113,100,-1337.992,0.3235,-452.98306,0,갈색 티니
114,100,-838.8035,60.848812,-718.5198,0,갈색 티니
115,100,-944.6279,60.8488,-911.8436,0,갈색 티니
116,100,-841.4485,60.8488,-1100.9835,0,갈색 티니
117,100,-601.96844,60.8488,-924.7015,0,갈색 티니
118,100,-756.973,60.8488,-904.418,0,갈색 티니
119,100,-164.64311,-29.617,-1022.0566,0,갈색 티니
120,100,52.498154,-29.617,-1044.497,0,갈색 티니
121,100,-68.54405,-29.617,-770.00934,0,갈색 티니
122,100,136.96727,-29.617,-666.90265,0,갈색 티니
123,100,85.89469,-29.617,-911.84204,0,갈색 티니
124,100,249.47867,-29.617,-924.3434,0,갈색 티니
125,100,458.34836,-29.617,-706.11993,0,갈색 티니
126,100,582.6422,-29.617,-418.92725,0,갈색 티니
127,100,604.71924,-29.616962,-520.5214,0,갈색 티니
128,100,735.6239,-29.617,-164.09999,0,갈색 티니
129,100,830.2646,-29.617,-115.05878,0,갈색 티니
130,100,810.0584,-29.617,-334.4091,0,갈색 티니
131,100,1196.0504,-68.6441,137.69577,0,갈색 티니
132,100,1197.1201,-68.6441,309.93417,0,갈색 티니
133,100,1279.7578,-68.6441,211.86003,0,갈색 티니
134,100,1604.661,-68.64409,281.14526,0,갈색 티니
135,100,1850.1394,-68.6441,513.8274,0,갈색 티니
136,100,1991.0637,-68.6441,282.11032,0,갈색 티니
137,100,1810.8951,-68.64408,303.68103,0,갈색 티니
138,100,1081.3038,-41.908413,486.7758,0,갈색 티니
139,100,1129.1333,-68.6441,693.0359,0,갈색 티니
140,100,820.8751,-68.6441,680.24713,0,갈색 티니
141,100,680.14954,-68.64408,780.80634,0,갈색 티니
142,100,909.7751,-68.6441,1022.2531,0,갈색 티니
143,100,936.15314,-68.6441,730.94135,0,갈색 티니
144,100,1064.0852,-68.6441,904.0125,0,갈색 티니
145,100,629.95087,-68.6306,697.0039,0,갈색 티니
146,100,279.61414,0.3235,394.81113,0,갈색 티니
147,100,-223.28992,0.32347107,282.80164,0,갈색 티니
148,100,-661.34357,-98.42963,733.371,0,갈색 티니
149,100,-500.4375,-98.535416,1030.1619,0,갈색 티니
150,100,-395.9405,-98.5354,900.87354,0,갈색 티니
151,100,-27.227573,-68.6441,1123.755,0,갈색 티니
152,100,106.68715,-68.6441,886.7449,0,갈색 티니
153,100,287.6912,-68.6441,1199.6646,0,갈색 티니
154,100,219.22012,-68.6441,841.7092,0,갈색 티니
155,100,929.6461,-68.6441,905.1584,0,갈색 티니
156,100,-932.42664,-39.2697,348.13892,0,갈색 티니
157,100,-1350.8032,-39.2697,587.70856,0,갈색 티니
158,100,-1597.5458,-39.2697,578.2238,0,갈색 티니
159,100,-1600.2137,-39.2697,908.0813,0,갈색 티니
160,100,-1366.1058,-39.2697,741.7932,0,갈색 티니
161,100,-265.02847,0.3235,-167.73033,0,갈색 티니
162,101,1722.2145,-68.6441,377.4149,0,초록 티니 궁수
163,101,1960.1058,-68.6441,433.70694,0,초록 티니 궁수
164,101,1860.1259,-68.6441,173.20973,0,초록 티니 궁수
165,101,1704.6212,-68.6441,227.19191,0,초록 티니 궁수
166,101,1188.0481,-68.64408,49.05242,0,초록 티니 궁수
167,101,1123.5336,-68.64408,230.25226,0,초록 티니 궁수
168,101,1296.9167,-68.6441,333.98267,0,초록 티니 궁수
169,101,1327.9999,-68.6441,87.804306,0,초록 티니 궁수
170,101,1037.7976,-68.6441,757.12805,0,초록 티니 궁수
171,101,918.56354,-68.6441,656.654,0,초록 티니 궁수
172,101,751.6648,-68.6441,773.4152,0,초록 티니 궁수
173,101,994.58496,-68.6441,1011.4035,0,초록 티니 궁수
174,101,968.0196,-68.6441,845.7717,0,초록 티니 궁수
175,101,1151.051,-68.6441,911.40234,0,초록 티니 궁수
176,101,491.43045,-29.616962,550.20154,0,초록 티니 궁수
177,101,347.26526,-29.617,531.20374,0,초록 티니 궁수
178,101,561.10077,-29.617,318.75095,0,초록 티니 궁수
179,101,619.2761,-29.616962,-1.583231,0,초록 티니 궁수
180,101,625.90375,-29.617,-339.7624,0,초록 티니 궁수
181,101,772.7537,-29.617,-233.26085,0,초록 티니 궁수
182,101,1014.4431,-58.810474,-24.890203,0,초록 티니 궁수
183,101,685.126,-29.617,-393.1827,0,초록 티니 궁수
184,101,916.2645,-29.617,-413.30728,0,초록 티니 궁수
185,101,525.76776,-29.617,-617.89935,0,초록 티니 궁수
186,101,364.74478,-29.616962,-753.8364,0,초록 티니 궁수
187,103,-244.36887,0.3235,-48.309162,0,푸른 웬디고 주술사
188,103,57.031967,0.3235,248.53561,0,푸른 웬디고 주술사
189,103,248.8698,0.3235,273.9548,0,푸른 웬디고 주술사
190,103,144.54836,0.3235,-4.1026535,0,푸른 웬디고 주술사
191,103,-172.29033,0.3235,157.19414,0,푸른 웬디고 주술사
192,103,-193.12445,0.3235,-259.25604,0,푸른 웬디고 주술사
193,103,-472.11792,-0.03640698,-349.36725,0,푸른 웬디고 주술사
194,103,-612.6053,60.8488,-693.1613,0,푸른 웬디고 주술사
195,103,-833.8754,60.8488,-821.4753,0,푸른 웬디고 주술사
196,103,-802.4402,60.8488,-1005.3542,0,푸른 웬디고 주술사
197,103,-662.3306,60.8488,-836.40137,0,푸른 웬디고 주술사
198,103,-607.49243,60.8488,-1046.1794,0,푸른 웬디고 주술사
199,103,-190.25864,-29.617,-860.28015,0,푸른 웬디고 주술사
200,103,104.37625,-29.617,-773.47815,0,푸른 웬디고 주술사
201,103,-21.715733,-29.617,-620.2732,0,푸른 웬디고 주술사
202,103,-184.9155,-29.617,-768.264,0,푸른 웬디고 주술사
203,103,248.0188,-29.617,-770.6187,0,푸른 웬디고 주술사
204,103,4.3754883,-29.617,-932.6551,0,푸른 웬디고 주술사
205,103,-1005.3829,60.8488,-945.87964,0,푸른 웬디고 주술사
206,103,-1222.7633,0.3235,-421.18915,0,푸른 웬디고 주술사
