ClassID,GenType,PosX,PosY,PosZ,Direction,Name
1,1,666.35364,127.55471,-2160.5925,-112,그린가의 장원
2,2,-2287.9587,77.628,1096.1165,85,샤튼 저수구역
3,3,1601.9017,198.344,-1158.6715,0,주황 몽당 나무
4,3,1464.8071,198.34401,-1332.678,0,주황 몽당 나무
5,3,1415.2478,198.344,-1472.8362,0,주황 몽당 나무
6,3,1638.459,198.344,-1444.0391,0,주황 몽당 나무
17,6,970.50397,144.4168,1103.7241,0,시스트
18,6,548.0716,144.4168,1095.4852,0,시스트
19,6,604.49115,144.4168,1253.7964,0,시스트
20,6,806.98816,144.4168,1251.1276,0,시스트
21,6,953.04834,144.4168,1316.7931,0,시스트
27,8,-529.9546,52.8046,-375.0679,0,초록 날개 개구리
28,8,-308.47894,52.8046,-481.73438,0,초록 날개 개구리
29,8,-128.2078,52.8046,-388.49066,0,초록 날개 개구리
30,8,11.133394,52.8046,-216.4071,0,초록 날개 개구리
31,8,-132.21802,52.8046,-25.960854,0,초록 날개 개구리
32,8,-418.87305,52.804638,-108.67303,0,초록 날개 개구리
36,10,-1371.5603,77.62781,520.2525,0,초록 날개 개구리
37,10,-1492.4966,77.6279,668.46045,0,초록 날개 개구리
38,10,-1668.7526,77.6279,779.8347,0,초록 날개 개구리
39,10,-1657.13,77.63,607.4324,0,초록 날개 개구리
40,10,-1983.4065,77.6279,642.1511,0,초록 날개 개구리
41,10,-1767.7083,77.6279,513.8527,0,초록 날개 개구리
54,13,436.6747,127.29047,-1648.3014,0,농장 감독관 도른
55,14,996.31714,127.17945,-1410.2426,-13,농장 사병 게드슨
56,15,611.95996,127.2299,-1237.0562,-58,소작인 샬롯
57,16,-546.6195,65.1133,881.08514,16,드루이드 마르티넥
58,17,-244.09059,65.1133,990.23883,-75,소작인 바이스
59,18,841.06244,76.071,-647.0079,0,
60,18,782.69324,76.071,-712.01056,0,
61,19,573.20074,144.4168,591.05164,0,
62,19,542.08167,144.4168,1469.011,0,
63,20,474.7409,144.4168,1459.2521,0,
64,20,646.95135,144.4168,1463.9807,0,
65,21,969.78644,144.4168,1457.3728,0,
66,21,1050.2657,144.4168,1372.0254,0,
67,22,384.18893,76.07118,-507.25116,0,나무 궤짝
68,22,2015.0056,205.2379,1311.4641,-149,나무 궤짝
69,23,807.18414,144.4168,297.79153,169,나무 궤짝
70,23,1666.3573,205.23788,1221.4938,-164,나무 궤짝
71,24,-311.02527,52.8046,134.22748,-46,중독된 소작인
72,24,-543.563,52.8046,-574.24176,-11,중독된 소작인
73,24,-4.0559273,-0.001,-1002.9106,-13,중독된 소작인
74,25,76.01111,-0.001,-1332.5149,43,중독된 소작인
75,25,-1367.9061,-36.1801,-1253.3767,-80,중독된 소작인
76,25,-1321.6996,-36.180004,-1674.6553,43,중독된 소작인
77,26,-1567.2872,-36.1801,-1477.2787,-119,중독된 소작인
78,26,-978.45105,-36.180035,-1549.2466,-83,중독된 소작인
79,26,-269.44754,-0.001,-1074.568,-33,중독된 소작인
80,27,-6.682105,52.8046,-474.0054,75,중독된 소작인
81,27,-51.562824,52.8046,31.57262,-73,중독된 소작인
82,28,-583.8041,52.8047,-79.28727,-130,중독된 소작인
83,28,-159.45906,-0.0010169059,-1403.7104,0,중독된 소작인
84,29,-1093.3768,-36.18001,-1598.9487,0,중독된 소작인
85,29,-967.25903,-36.1801,-1307.2424,2,중독된 소작인
86,30,125.66763,-0.001,-1169.9697,-95,UnvisibleName
87,31,488.8508,144.4168,1404.3254,0,포도 넝쿨
88,31,387.41272,144.4168,1245.7129,0,포도 넝쿨
89,31,390.61542,144.4168,1132.3167,0,포도 넝쿨
90,31,1512.9598,205.23787,1332.5868,-11,포도 넝쿨
91,31,782.0373,144.41675,1467.8896,-70,포도 넝쿨
92,31,1501.1847,205.23785,1208.7714,0,포도 넝쿨
93,31,625.91656,144.4168,648.18005,-92,포도 넝쿨
94,31,757.04987,144.4168,654.4183,-101,포도 넝쿨
95,31,578.2835,144.4168,162.4317,-16,포도 넝쿨
96,31,659.0036,144.4168,115.11866,-103,포도 넝쿨
97,35,644.9748,144.4168,566.2884,0,UnvisibleName
98,35,461.42838,144.4168,1170.6669,0,UnvisibleName
99,36,621.20636,144.4168,219.30121,0,UnvisibleName
100,36,627.2158,144.4168,1364.2731,0,UnvisibleName
101,37,900.1439,144.41678,1358.0208,0,UnvisibleName
102,37,1588.4265,205.23787,1265.3289,0,UnvisibleName
103,38,-685.38525,52.80464,-278.89886,0,낡은 봇짐
104,38,-326.33444,52.804607,109.98755,0,낡은 봇짐
105,38,-480.22684,52.8046,-632.77374,0,낡은 봇짐
106,38,81.307175,52.804607,-167.1084,0,낡은 봇짐
107,38,-49.91111,52.804607,-527.41644,0,낡은 봇짐
108,39,45.16327,52.8046,-387.35706,0,낡은 봇짐
109,39,-262.9242,52.804607,-607.34766,0,낡은 봇짐
110,39,-72.66966,52.804607,69.050026,0,낡은 봇짐
111,39,-627.53723,52.71645,-427.62845,0,낡은 봇짐
112,39,-542.5042,52.804646,-15.808529,0,낡은 봇짐
113,6,-1411.0692,-36.18007,-1611.0669,0,시스트
114,6,-1343.278,-36.18007,-1430.0144,0,시스트
115,6,-74.59166,-0.0009841919,-1294.1609,0,시스트
116,6,-191.07695,-0.0009841919,-1139.6472,0,시스트
117,6,-1108.8374,-36.18007,-1393.5991,0,시스트
123,5,-258.3479,52.804638,-25.569717,0,주황 몽당 나무
124,10,-856.04333,3.8076172,579.8228,0,초록 날개 개구리
125,10,-768.9721,3.8076172,516.61835,0,초록 날개 개구리
126,10,-973.03296,3.8076172,395.12686,0,초록 날개 개구리
127,40,1544.6664,198.344,-1310.1964,0,나무뿌리 수정
128,40,507.71027,76.0713,-705.59973,0,나무뿌리 수정
129,40,624.4757,76.0712,-409.77972,0,나무뿌리 수정
130,40,695.381,144.4168,275.19745,0,나무뿌리 수정
131,40,701.9565,144.4168,608.43506,0,나무뿌리 수정
132,40,698.01,144.4168,1041.9678,0,나무뿌리 수정
133,40,982.0241,144.4168,1313.9503,0,나무뿌리 수정
134,40,1653.3821,205.2379,1168.672,0,나무뿌리 수정
135,40,1921.088,205.2379,1313.2607,0,나무뿌리 수정
136,40,-796.0566,3.8076,548.75275,0,나무뿌리 수정
137,40,-1415.1885,77.62782,591.39154,0,나무뿌리 수정
138,40,-1807.9445,77.6279,751.939,0,나무뿌리 수정
139,40,-544.3664,52.804688,-237.88419,0,나무뿌리 수정
140,40,-139.22348,52.8046,-228.2628,0,나무뿌리 수정
141,40,-170.16751,-0.001,-1059.1593,0,나무뿌리 수정
142,40,-637.95306,-0.001,-1230.0348,0,나무뿌리 수정
143,40,-1141.593,-36.1801,-1423.3774,0,나무뿌리 수정
144,40,-1456.3534,-36.1801,-1519.0441,0,나무뿌리 수정
145,41,1976.5165,205.23784,1480.5018,55,다이나 양봉지
146,42,-486.01654,65.1133,994.2699,-77,치료된 소작인
147,43,-518.9714,65.1133,827.3642,10,치료된 소작인
148,44,-474.51245,65.1133,788.2023,24,치료된 소작인
149,45,1389.12,198.44,-1073.08,0,탐색 스킬 트리거
150,46,620.5505,127.2298,-1481.1609,0,몬젠X
151,47,775.3726,127.2298,-1472.7147,0,몬젠X
152,48,-388.41568,65.11331,932.76605,0,몬젠X
153,49,716,127,-2046,0,몬젠X
154,49,-2287,77,1037,0,몬젠X
155,49,1965,205,1367,0,몬젠X
156,3,1299.0787,198.344,-1343.11,0,주황 몽당 나무
157,3,1437.9243,198.23042,-1190.9713,0,주황 몽당 나무
158,3,1712.9202,198.344,-1322.7407,0,주황 몽당 나무
159,3,1599.0387,198.344,-1286.0673,0,주황 몽당 나무
160,3,379.50787,76.07118,-568.5987,0,주황 몽당 나무
161,3,435.74255,76.07147,-359.82343,0,주황 몽당 나무
162,3,599.85754,76.07118,-283.95425,0,주황 몽당 나무
163,3,583.52954,76.0712,-447.0022,0,주황 몽당 나무
164,3,567.287,76.07148,-563.1478,0,주황 몽당 나무
165,3,521.73364,76.071304,-706.5162,0,주황 몽당 나무
166,3,799.86847,76.071075,-588.8526,0,주황 몽당 나무
167,3,828.2856,76.071175,-432.9655,0,주황 몽당 나무
168,3,475.14725,144.4168,278.35922,0,주황 몽당 나무
169,3,407.16797,144.4168,466.1028,0,주황 몽당 나무
170,3,558.9775,144.4168,392.47092,0,주황 몽당 나무
171,3,612.3912,144.4168,565.14215,0,주황 몽당 나무
172,3,705.11584,144.4168,435.66013,0,주황 몽당 나무
173,3,654.3916,144.4168,260.08728,0,주황 몽당 나무
174,3,812.5538,144.4168,333.59247,0,주황 몽당 나무
175,3,737.07574,144.4168,611.4351,0,주황 몽당 나무
176,6,-1202.7008,-36.18006,-1471.5422,0,시스트
177,6,-1289.0171,-36.18007,-1260.1511,0,시스트
178,6,-1299.9867,-36.180027,-1619.5612,0,시스트
179,6,-270.16965,-0.0009870466,-1352.5515,0,시스트
180,6,90.48133,-0.0009841919,-1239.0048,0,시스트
181,6,62.154274,-0.0009841919,-969.8292,0,시스트
182,6,-200.2678,-0.0009841919,-984.202,0,시스트
183,6,13.016514,-0.0009841919,-1096.731,0,시스트
184,6,748.63544,144.4168,1046.4244,0,시스트
185,6,607.96606,144.4168,1394.2592,0,시스트
186,6,806.81287,144.41676,1426.383,0,시스트
187,6,1606.9536,205.2379,1202.3221,0,시스트
188,6,1687.0358,205.23788,1406.9863,0,시스트
189,6,1806.4288,205.23788,1221.2274,0,시스트
190,6,1899.1498,205.23788,1339.1324,0,시스트
191,6,2043.7837,205.23788,1264.6617,0,시스트
192,6,2061.0054,205.23788,1385.1262,0,시스트
193,6,-1541.758,-36.18007,-1416.1208,0,시스트
194,8,-584.2181,52.80468,-114.85463,0,초록 날개 개구리
195,8,-318.34015,52.804607,77.46613,0,초록 날개 개구리
196,8,1656.85,205.23788,1269.255,0,초록 날개 개구리
197,8,1905.6736,205.23788,1323.4951,0,초록 날개 개구리
198,8,822.6841,144.4168,1234.8007,0,초록 날개 개구리
199,8,504.81934,144.4168,1182.7598,0,초록 날개 개구리
200,8,756.3933,144.41678,1070.036,0,초록 날개 개구리
201,8,-1392.2229,-36.18007,-1479.5048,0,초록 날개 개구리
202,8,-1331.6549,-36.180077,-1328.7943,0,초록 날개 개구리
203,8,-1152.7522,-36.180042,-1529.3954,0,초록 날개 개구리
204,8,-354.58875,52.80461,-293.78476,0,초록 날개 개구리
206,10,-835.1683,3.8076172,411.33572,0,초록 날개 개구리
207,10,-1124.5696,6.7440186,-131.69507,0,초록 날개 개구리
208,10,-1118.0576,6.7440186,-245.30434,0,초록 날개 개구리
209,10,-959.31506,6.7440186,-176.47783,0,초록 날개 개구리
210,10,-1074.4404,6.74402,-23.688728,0,초록 날개 개구리
211,50,1554.0251,198.344,-1325.4502,0,파바이사
212,51,72,53,-111,180,보물 상자 LV1
213,52,127.03696,-0.0009841919,-1177.8542,98,유적지대 밧줄
214,53,128.06865,-0.0009841919,-1204.391,0,물통
215,54,158.03181,-0.0009841919,-1198.9259,0,공구통
216,55,158.03181,-0.0009841919,-1198.9259,0,물통
217,56,-365.24814,65.11,982.75385,-79,마을 아저씨7
218,57,-1726.8795,77.63,647.09143,0,
219,58,-1969.5427,77.63,527.1925,-5,마을 아저씨7
220,10,2015.0612,205.23788,1363.1831,0,
221,10,2089.8523,205.23788,1337.9049,0,
222,10,2025.0204,205.23788,1259.5884,0,
223,10,2070.1357,205.23788,1219.982,0,
224,10,1997.9633,205.23787,1178.3188,0,
225,10,1926.8802,205.23782,1226.6237,0,
226,10,2002.5168,205.23787,1318.7606,0,
227,10,2095.091,205.23787,1280.6289,0,
228,10,2042.7927,205.23788,1440.6963,0,
229,10,1974.1857,205.2379,1421.4666,0,
230,10,1940.9111,205.23788,1456.6028,0,
231,10,1959.4299,205.23788,1388.7094,0,
232,10,1848.9565,205.23792,1451.3907,0,
233,10,1843.5575,205.2379,1399.6771,0,
234,10,1885.9426,205.23788,1411.6531,0,
235,10,1817.2882,205.23788,1330.29,0,
236,10,1840.9695,205.23788,1264.0986,0,
237,10,1789.9961,205.23788,1275.0371,0,
238,10,1863.4423,205.23784,1174.9441,0,
239,10,1795.7385,205.23788,1169.6859,0,
240,10,1789.8534,205.23788,1142.2697,0,
241,10,1719.0077,205.23788,1144.2167,0,
242,10,1717.8848,205.23788,1241.5946,0,
243,10,1673.6095,205.23788,1203.9745,0,
244,10,1752.9895,205.23788,1204.3063,0,
245,10,1768.3292,205.23788,1382.4764,0,
246,10,1750.1735,205.23788,1325.947,0,
247,10,1678.8284,205.23788,1345.4385,0,
248,10,1616.3478,205.23784,1309.173,0,
249,10,1546.6733,205.23788,1258.6794,0,
250,10,1489.2595,205.23788,1277.5406,0,
251,10,1626.1011,205.23788,1147.2899,0,
252,10,1544.3933,205.23785,1303.4998,0,
253,10,1575.7975,205.23788,1391.5267,0,
254,10,1750.8969,205.23788,1290.1216,0,
255,10,1139.4836,144.21864,1267.3954,0,
256,10,1060.2394,144.41681,1309.6582,0,
257,10,1098.8124,144.41682,1333.5682,0,
258,10,1083.1027,144.41684,1258.8115,0,
259,10,1103.3492,144.41685,1195.4497,0,
260,10,1119.8635,144.39427,1171.9183,0,
